deck_id,annotator,slide,claim_index,claim_text,claim_key,slide_title,label,evidence_text,ambiguity_note,context,flag
arts_03,시나,7,52,"종합: 이 책은 김홍도의 다양한 면모를 대중적 시각으로 조명한 의미 있는 연구이나, 일부 해석과 작품 설명에서 오류와 지나친 주장을 포함하고 있어 비판적으로 읽을 필요가 있다.","종합: 이 책은 김홍도의 다양한 면모를 대중적 시각으로 조명한 의미 있는 연구이나, 일부 해석과 작품 설명에서 오류와 지나친 주장을 포함하고 있어 비판적으로 읽을 필요가 있다.",3부·4부와 종합 평가,근거 있음,"즉 이 책은 김홍도의 다양한 면모를 새롭게 탐구하는 것이지만, 그 내용상 중심은 저자가 평생 연구했던 풍속화와 민화, 판화와 관련된 것들로 이해된다.",,"3부·4부와 종합 평가 | 3부 — 다양한 모티브에 개성을 입히다: 김홍도의 신선도를 '풍속화의 신적 버전'이라 설명하며, 중국 전래 도상을 한국적 캐릭터로 재해석한 점을 강조한다. 다만 작품 설명상 오류(조국구의 사모·홍포 부재, 여동빈 손 자세 등)가 있어 보완이 필요하다. | 4부 — 사실성에서 서정성까지: 동물화·화조화·서원아집도를 통해 김홍도 회화의 두 축인 사실성과 서정성을 재강조한다. <송하맹호도>의 호랑이 눈·눈썹이 실제 사진과 다르다는 분석은 김홍도의 독창적 해석을 보여준다. | 종합: 이 책은 김홍도의 다양한 면모를 대중적 시각으로 조명한 의미 있는 연구이나, 일부 해석과 작품 설명에서 오류와 지나친 주장을 포함하고 있어 비판적으로 읽을 필요가 있다.",
socio_03,시나,1,1,사회적 불안과 삶의 질,사회적 불안과 삶의 질,사회적 불안과 삶의 질,근거 있음,The Relationship between Social Anxiety and Quality of Life among Young Adults,,"[제목] 사회적 불안과 삶의 질
[부제] 한국 청년층(20~39세)을 대상으로 사회적 불안이 삶의 질에 미치는 영향과 아노미의 매개효과를 실증 분석한 연구입니다.
[본문] JIN KWON · JIN YOUNG MOON
[본문] 515명 대상 온라인 설문 · 2024",
socio_03,시나,1,2,한국 청년층(20~39세)을 대상으로 사회적 불안이 삶의 질에 미치는 영향과 아노미의 매개효과를 실증 분석한 연구입니다.,한국 청년층(20~39세)을 대상으로 사회적 불안이 삶의 질에 미치는 영향과 아노미의 매개효과를 실증 분석한 연구입니다.,사회적 불안과 삶의 질,근거 있음,"본 연구는 한국 청년들이 경험하는 사회적 불안이 그들의 삶의 질에 미치는 영향을 살펴보고, 이 과정에서 아노미가 어떠한 매개효과를 보이치는지 실증적으로 분석하고자 한다.",,"[제목] 사회적 불안과 삶의 질
[부제] 한국 청년층(20~39세)을 대상으로 사회적 불안이 삶의 질에 미치는 영향과 아노미의 매개효과를 실증 분석한 연구입니다.
[본문] JIN KWON · JIN YOUNG MOON
[본문] 515명 대상 온라인 설문 · 2024",
socio_03,시나,1,3,JIN KWON · JIN YOUNG MOON 515명 대상 온라인 설문 · 2024년 5월 실시,JIN KWON · JIN YOUNG MOON 515명 대상 온라인 설문 · 2024년 5월 실시,사회적 불안과 삶의 질,모순,"조사기간은 2024년 10월 7일부터 14일까지 일주일간 진행되었으며, 최종적으로 수집된 자료는 총 515명의 조사데이터이다.",,"[제목] 사회적 불안과 삶의 질
[부제] 한국 청년층(20~39세)을 대상으로 사회적 불안이 삶의 질에 미치는 영향과 아노미의 매개효과를 실증 분석한 연구입니다.
[본문] JIN KWON · JIN YOUNG MOON
[본문] 515명 대상 온라인 설문 · 2024",
socio_03,시나,2,4,왜 이 연구가 필요한가?,왜 이 연구가 필요한가?,왜 이 연구가 필요한가?,Benign,,,"[제목] 사회적 불안과 삶의 질
[부제] 한국 청년층(20~39세)을 대상으로 사회적 불안이 삶의 질에 미치는 영향과 아노미의 매개효과를 실증 분석한 연구입니다.
[본문] JIN KWON · JIN YOUNG MOON
[본문] 515명 대상 온라인 설문 · 2024",
socio_03,시나,2,5,청년 자살률 증가,청년 자살률 증가,왜 이 연구가 필요한가?,근거 있음,"특히, 청년층의 자살 문제는 더욱 악화되어, 2023년 전체 자살 사망자 수는 13,978명으로 전년 대비 8.3% 증가했으며, 20대의 자살률은 인구 10만 명당 22.2명, 30대는 26.4명으로 나타났다.",,"[제목] 왜 이 연구가 필요한가?
[본문] 청년 자살률 증가
[본문] 주요 원인
[연표행] 2023년 자살 사망자 13,978명(전년 대비 +8.3%). 20대 자살률 인구 10만 명당 22.2명, 30대 26.4명. 20대 자살 시도율 1.3%로 타 연령대 대비 현저히 높음.
[카드본문] 정신적·정신과적 문제 54.4%, 경제적 어려움 18.9%. 취업난, 주거비용, 결혼·출산 부담이 청년의 희망을 앗아가고 있음.
[본문] 구조적 문제
[카드본문] 청년들은 개인의 노력만으로 극복하기 힘든 구조적 한계에 직면하며, 사회에 대한 신뢰를 잃어가고 있음. 이는 개인적 불안을 넘어 사회적 차원의 문제로 확대.",
socio_03,시나,2,6,"2023년 자살 사망자 18,500명(전년 대비 +15.2%). 20대 자살률 인구 10만 명당 22.2명, 30대 26.4명.","2023년 자살 사망자 18,500명(전년 대비 +15.2%). 20대 자살률 인구 10만 명당 22.2명, 30대 26.4명.",왜 이 연구가 필요한가?,모순,"2023년 전체 자살 사망자 수는 13,978명으로 전년 대비 8.3% 증가했으며, 20대의 자살률은 인구 10만 명당 22.2명, 30대는 26.4명으로 나타났다.",,"[제목] 왜 이 연구가 필요한가?
[본문] 청년 자살률 증가
[본문] 주요 원인
[연표행] 2023년 자살 사망자 13,978명(전년 대비 +8.3%). 20대 자살률 인구 10만 명당 22.2명, 30대 26.4명. 20대 자살 시도율 1.3%로 타 연령대 대비 현저히 높음.
[카드본문] 정신적·정신과적 문제 54.4%, 경제적 어려움 18.9%. 취업난, 주거비용, 결혼·출산 부담이 청년의 희망을 앗아가고 있음.
[본문] 구조적 문제
[카드본문] 청년들은 개인의 노력만으로 극복하기 힘든 구조적 한계에 직면하며, 사회에 대한 신뢰를 잃어가고 있음. 이는 개인적 불안을 넘어 사회적 차원의 문제로 확대.",
socio_03,시나,2,7,20대 자살 시도율 1.3%로 타 연령대 대비 현저히 높음.,20대 자살 시도율 1.3%로 타 연령대 대비 현저히 높음.,왜 이 연구가 필요한가?,근거 있음,더욱 우려되는 점은 2021년 기준 20대의 자살 시도 비율이 1.3%로 다른 연령대에 비해 현저히 높다는 것이다.,,"[제목] 왜 이 연구가 필요한가?
[본문] 청년 자살률 증가
[본문] 주요 원인
[연표행] 2023년 자살 사망자 13,978명(전년 대비 +8.3%). 20대 자살률 인구 10만 명당 22.2명, 30대 26.4명. 20대 자살 시도율 1.3%로 타 연령대 대비 현저히 높음.
[카드본문] 정신적·정신과적 문제 54.4%, 경제적 어려움 18.9%. 취업난, 주거비용, 결혼·출산 부담이 청년의 희망을 앗아가고 있음.
[본문] 구조적 문제
[카드본문] 청년들은 개인의 노력만으로 극복하기 힘든 구조적 한계에 직면하며, 사회에 대한 신뢰를 잃어가고 있음. 이는 개인적 불안을 넘어 사회적 차원의 문제로 확대.",
socio_03,시나,2,8,주요 원인,주요 원인,왜 이 연구가 필요한가?,근거 있음,이는 정신적·정신과적 문제(54.4%)와 경제적 어려움(18.9%)이 주된 요인으로 지적되고 있다.,,"[제목] 왜 이 연구가 필요한가?
[본문] 청년 자살률 증가
[본문] 주요 원인
[연표행] 2023년 자살 사망자 13,978명(전년 대비 +8.3%). 20대 자살률 인구 10만 명당 22.2명, 30대 26.4명. 20대 자살 시도율 1.3%로 타 연령대 대비 현저히 높음.
[카드본문] 정신적·정신과적 문제 54.4%, 경제적 어려움 18.9%. 취업난, 주거비용, 결혼·출산 부담이 청년의 희망을 앗아가고 있음.
[본문] 구조적 문제
[카드본문] 청년들은 개인의 노력만으로 극복하기 힘든 구조적 한계에 직면하며, 사회에 대한 신뢰를 잃어가고 있음. 이는 개인적 불안을 넘어 사회적 차원의 문제로 확대.",
socio_03,시나,2,9,"정신적·정신과적 문제 54.4%, 경제적 어려움 18.9%.","정신적·정신과적 문제 54.4%, 경제적 어려움 18.9%.",왜 이 연구가 필요한가?,근거 있음,이는 정신적·정신과적 문제(54.4%)와 경제적 어려움(18.9%)이 주된 요인으로 지적되고 있다.,,"[제목] 왜 이 연구가 필요한가?
[본문] 청년 자살률 증가
[본문] 주요 원인
[연표행] 2023년 자살 사망자 13,978명(전년 대비 +8.3%). 20대 자살률 인구 10만 명당 22.2명, 30대 26.4명. 20대 자살 시도율 1.3%로 타 연령대 대비 현저히 높음.
[카드본문] 정신적·정신과적 문제 54.4%, 경제적 어려움 18.9%. 취업난, 주거비용, 결혼·출산 부담이 청년의 희망을 앗아가고 있음.
[본문] 구조적 문제
[카드본문] 청년들은 개인의 노력만으로 극복하기 힘든 구조적 한계에 직면하며, 사회에 대한 신뢰를 잃어가고 있음. 이는 개인적 불안을 넘어 사회적 차원의 문제로 확대.",
socio_03,시나,2,10,"보건복지부 및 청년정책조정위원회의 공동 조사에 따르면 취업난, 주거비용, 결혼·출산 부담이 청년의 희망을 앗아가고 있음.","보건복지부 및 청년정책조정위원회의 공동 조사에 따르면 취업난, 주거비용, 결혼·출산 부담이 청년의 희망을 앗아가고 있음.",왜 이 연구가 필요한가?,무근거,"극심한 취업난, 천정부지로 치솟는 주거비용, 결혼과 출산에 대한 부담 등 현실적인 문제들은 청년들의 미래에 대한 희망을 앗아가고 있다.",,"[제목] 왜 이 연구가 필요한가?
[본문] 청년 자살률 증가
[본문] 주요 원인
[연표행] 2023년 자살 사망자 13,978명(전년 대비 +8.3%). 20대 자살률 인구 10만 명당 22.2명, 30대 26.4명. 20대 자살 시도율 1.3%로 타 연령대 대비 현저히 높음.
[카드본문] 정신적·정신과적 문제 54.4%, 경제적 어려움 18.9%. 취업난, 주거비용, 결혼·출산 부담이 청년의 희망을 앗아가고 있음.
[본문] 구조적 문제
[카드본문] 청년들은 개인의 노력만으로 극복하기 힘든 구조적 한계에 직면하며, 사회에 대한 신뢰를 잃어가고 있음. 이는 개인적 불안을 넘어 사회적 차원의 문제로 확대.",
socio_03,시나,2,11,구조적 문제,구조적 문제,왜 이 연구가 필요한가?,근거 있음,"청년들은 자신들의 노력만으로는 극복하기 힘든 구조적 한계에 직면하면서, 사회에 대한 신뢰를 잃어가고 있다.",,"[제목] 왜 이 연구가 필요한가?
[본문] 청년 자살률 증가
[본문] 주요 원인
[연표행] 2023년 자살 사망자 13,978명(전년 대비 +8.3%). 20대 자살률 인구 10만 명당 22.2명, 30대 26.4명. 20대 자살 시도율 1.3%로 타 연령대 대비 현저히 높음.
[카드본문] 정신적·정신과적 문제 54.4%, 경제적 어려움 18.9%. 취업난, 주거비용, 결혼·출산 부담이 청년의 희망을 앗아가고 있음.
[본문] 구조적 문제
[카드본문] 청년들은 개인의 노력만으로 극복하기 힘든 구조적 한계에 직면하며, 사회에 대한 신뢰를 잃어가고 있음. 이는 개인적 불안을 넘어 사회적 차원의 문제로 확대.",
socio_03,시나,2,12,"청년들은 개인의 노력만으로 극복하기 힘든 구조적 한계에 직면하며, 사회에 대한 신뢰를 잃어가고 있음. 이는 개인적 불안을 넘어 사회적 차원의 문제로 확대.","청년들은 개인의 노력만으로 극복하기 힘든 구조적 한계에 직면하며, 사회에 대한 신뢰를 잃어가고 있음. 이는 개인적 불안을 넘어 사회적 차원의 문제로 확대.",왜 이 연구가 필요한가?,근거 있음,"청년들은 자신들의 노력만으로는 극복하기 힘든 구조적 한계에 직면하면서, 사회에 대한 신뢰를 잃어가고 있다.",,"[제목] 아노미(Anomie)란 무엇인가?
[카드헤더] 뒤르켐의 정의
[카드본문] 급격한 사회변동 과정에서 기존 규범이 붕괴되고 새로운 규범이 아직 확립되지 않은 상태에서 발생하는 사회적 병리현상.
[카드헤더] 한국 청년과 아노미
[카드본문] 고학력·정규직·결혼으로 이어지는 전통적 성공 방정식이 무너지는 한편, 이를 대체할 새로운 가치체계가 정립되지 않은 규범적 진공 상태. 디지털 전환, 저성장 시대가 세대 간 단절을 심화시킴.",
socio_03,시나,3,13,아노미(Anomie)란 무엇인가?,아노미(Anomie)란 무엇인가?,아노미(Anomie)란 무엇인가?,Benign,,,"[제목] 아노미(Anomie)란 무엇인가?
[카드헤더] 뒤르켐의 정의
[카드본문] 급격한 사회변동 과정에서 기존 규범이 붕괴되고 새로운 규범이 아직 확립되지 않은 상태에서 발생하는 사회적 병리현상.
[카드헤더] 한국 청년과 아노미
[카드본문] 고학력·정규직·결혼으로 이어지는 전통적 성공 방정식이 무너지는 한편, 이를 대체할 새로운 가치체계가 정립되지 않은 규범적 진공 상태. 디지털 전환, 저성장 시대가 세대 간 단절을 심화시킴.",
socio_03,시나,3,14,뒤르켐의 정의,뒤르켐의 정의,아노미(Anomie)란 무엇인가?,근거 있음,"뒤르켐에 따르면 아노미는 급격한 사회변동 과정에서 기존의 규범체계가 약화되거나 붕괴되는 반면, 새로운 규범체계는 아직 확립되지 않은 상태에서 발생하는 사회적 병리현상이다.",,"[제목] 아노미(Anomie)란 무엇인가?
[카드헤더] 뒤르켐의 정의
[카드본문] 급격한 사회변동 과정에서 기존 규범이 붕괴되고 새로운 규범이 아직 확립되지 않은 상태에서 발생하는 사회적 병리현상.
[카드헤더] 한국 청년과 아노미
[카드본문] 고학력·정규직·결혼으로 이어지는 전통적 성공 방정식이 무너지는 한편, 이를 대체할 새로운 가치체계가 정립되지 않은 규범적 진공 상태. 디지털 전환, 저성장 시대가 세대 간 단절을 심화시킴.",
socio_03,시나,3,15,급격한 사회변동 과정에서 기존 규범이 붕괴되고 새로운 규범이 아직 확립되지 않은 상태에서 발생하는 사회적 병리현상.,급격한 사회변동 과정에서 기존 규범이 붕괴되고 새로운 규범이 아직 확립되지 않은 상태에서 발생하는 사회적 병리현상.,아노미(Anomie)란 무엇인가?,근거 있음,"뒤르켐에 따르면 아노미는 급격한 사회변동 과정에서 기존의 규범체계가 약화되거나 붕괴되는 반면, 새로운 규범체계는 아직 확립되지 않은 상태에서 발생하는 사회적 병리현상이다.",,"[제목] 아노미(Anomie)란 무엇인가?
[카드헤더] 뒤르켐의 정의
[카드본문] 급격한 사회변동 과정에서 기존 규범이 붕괴되고 새로운 규범이 아직 확립되지 않은 상태에서 발생하는 사회적 병리현상.
[카드헤더] 한국 청년과 아노미
[카드본문] 고학력·정규직·결혼으로 이어지는 전통적 성공 방정식이 무너지는 한편, 이를 대체할 새로운 가치체계가 정립되지 않은 규범적 진공 상태. 디지털 전환, 저성장 시대가 세대 간 단절을 심화시킴.",
socio_03,시나,3,16,한국 청년과 아노미,한국 청년과 아노미,아노미(Anomie)란 무엇인가?,근거 있음,한국의 청년층이 경험하는 아노미 현상은 압축적 근대화와 IMF 외환위기 이후의 신자유주의적 변화라는 한국 사회의 특수한 맥락 속에서 더욱 심화되고 있다.,,"[제목] 아노미(Anomie)란 무엇인가?
[카드헤더] 뒤르켐의 정의
[카드본문] 급격한 사회변동 과정에서 기존 규범이 붕괴되고 새로운 규범이 아직 확립되지 않은 상태에서 발생하는 사회적 병리현상.
[카드헤더] 한국 청년과 아노미
[카드본문] 고학력·정규직·결혼으로 이어지는 전통적 성공 방정식이 무너지는 한편, 이를 대체할 새로운 가치체계가 정립되지 않은 규범적 진공 상태. 디지털 전환, 저성장 시대가 세대 간 단절을 심화시킴.",
socio_03,시나,3,17,"고학력·정규직·결혼으로 이어지는 전통적 성공 방정식이 견고하게 유지되는 한편, 디지털 전환이 청년 간 연대를 강화함.","고학력·정규직·결혼으로 이어지는 전통적 성공 방정식이 견고하게 유지되는 한편, 디지털 전환이 청년 간 연대를 강화함.",아노미(Anomie)란 무엇인가?,모순,"한 편으로는 고학력, 정규직, 결혼으로 이어지는 전통적 성공 방정식이 더 이상 작동하지 않으면서도, 다른 한 편으로는 이를 대체할 새로운 삶의 방식과 가치체계가 명확히 정립되지 않은 상황에 놓여있기 때문이다.",,"['[제목] 이론적 발전: 아노미 이론의 흐름', '[본문] Durkheim (1922)', '[본문] Srole (1956)', '[카드본문] 급격한 사회변동 → 규범·가치 혼란. 경제적 위기 또는 급격한 번영 모두 아노미 유발 가능.', '[카드본문] 아노미를 사회적 통합 결핍으로 조작화. 고용불안·주거불안·관계 단절이 개인적 아노미 심화.', '[스탯] 1', '[스탯] 2', '[스탯] 3', '[스탯] 4', '[본문] Merton (2017)', '[본문] Agnew (1992)', ""[카드본문] 문화적 목표와 제도적 수단 간 괴리. 한국의 'N포 세대' 현상 — 주거·결혼 목표와 실질 달성 가능성 간 간극."", '[카드본문] 일반긴장이론: 목표 달성 실패, 긍정 자극 상실, 부정 자극 지속 노출 — 세 가지 긴장이 아노미로 이어짐.']",
socio_03,시나,4,18,이론적 발전: 아노미 이론의 흐름,이론적 발전: 아노미 이론의 흐름,이론적 발전: 아노미 이론의 흐름,근거 있음,"아노미 이론은 19세기 말 Durkheim으로부터 시작하여 Merton, Srole, Agnew에 이르기까지 사회학의 핵심 이론으로 발전해왔다.",,"['[제목] 이론적 발전: 아노미 이론의 흐름', '[본문] Durkheim (1922)', '[본문] Srole (1956)', '[카드본문] 급격한 사회변동 → 규범·가치 혼란. 경제적 위기 또는 급격한 번영 모두 아노미 유발 가능.', '[카드본문] 아노미를 사회적 통합 결핍으로 조작화. 고용불안·주거불안·관계 단절이 개인적 아노미 심화.', '[스탯] 1', '[스탯] 2', '[스탯] 3', '[스탯] 4', '[본문] Merton (2017)', '[본문] Agnew (1992)', ""[카드본문] 문화적 목표와 제도적 수단 간 괴리. 한국의 'N포 세대' 현상 — 주거·결혼 목표와 실질 달성 가능성 간 간극."", '[카드본문] 일반긴장이론: 목표 달성 실패, 긍정 자극 상실, 부정 자극 지속 노출 — 세 가지 긴장이 아노미로 이어짐.']",
socio_03,시나,4,19,Durkheim (1922),Durkheim (1922),이론적 발전: 아노미 이론의 흐름,근거 있음,Durkheim(1922)이 제시한 아노미 개념의 핵심은 급격한 사회변동 과정에서 발생하는 규범과 가치의 혼란 상태이다.,,"['[제목] 이론적 발전: 아노미 이론의 흐름', '[본문] Durkheim (1922)', '[본문] Srole (1956)', '[카드본문] 급격한 사회변동 → 규범·가치 혼란. 경제적 위기 또는 급격한 번영 모두 아노미 유발 가능.', '[카드본문] 아노미를 사회적 통합 결핍으로 조작화. 고용불안·주거불안·관계 단절이 개인적 아노미 심화.', '[스탯] 1', '[스탯] 2', '[스탯] 3', '[스탯] 4', '[본문] Merton (2017)', '[본문] Agnew (1992)', ""[카드본문] 문화적 목표와 제도적 수단 간 괴리. 한국의 'N포 세대' 현상 — 주거·결혼 목표와 실질 달성 가능성 간 간극."", '[카드본문] 일반긴장이론: 목표 달성 실패, 긍정 자극 상실, 부정 자극 지속 노출 — 세 가지 긴장이 아노미로 이어짐.']",
socio_03,시나,4,20,급격한 사회변동 → 규범·가치 혼란. 오직 경제적 위기 시에만 아노미가 유발되며 급격한 번영은 아노미를 억제함.,급격한 사회변동 → 규범·가치 혼란. 오직 경제적 위기 시에만 아노미가 유발되며 급격한 번영은 아노미를 억제함.,이론적 발전: 아노미 이론의 흐름,모순,주목할 점은 경제적 위기나 급격한 번영 모두가 아노미를 유발할 수 있다고 본 것이다.,,"['[제목] 이론적 발전: 아노미 이론의 흐름', '[본문] Durkheim (1922)', '[본문] Srole (1956)', '[카드본문] 급격한 사회변동 → 규범·가치 혼란. 경제적 위기 또는 급격한 번영 모두 아노미 유발 가능.', '[카드본문] 아노미를 사회적 통합 결핍으로 조작화. 고용불안·주거불안·관계 단절이 개인적 아노미 심화.', '[스탯] 1', '[스탯] 2', '[스탯] 3', '[스탯] 4', '[본문] Merton (2017)', '[본문] Agnew (1992)', ""[카드본문] 문화적 목표와 제도적 수단 간 괴리. 한국의 'N포 세대' 현상 — 주거·결혼 목표와 실질 달성 가능성 간 간극."", '[카드본문] 일반긴장이론: 목표 달성 실패, 긍정 자극 상실, 부정 자극 지속 노출 — 세 가지 긴장이 아노미로 이어짐.']",
socio_03,시나,4,21,Merton (2017),Merton (2017),이론적 발전: 아노미 이론의 흐름,근거 있음,Merton(2017)은 아노미를 문화적 목표와 제도화된 수단 간의 괴리로 재해석했다.,,"['[제목] 이론적 발전: 아노미 이론의 흐름', '[본문] Durkheim (1922)', '[본문] Srole (1956)', '[카드본문] 급격한 사회변동 → 규범·가치 혼란. 경제적 위기 또는 급격한 번영 모두 아노미 유발 가능.', '[카드본문] 아노미를 사회적 통합 결핍으로 조작화. 고용불안·주거불안·관계 단절이 개인적 아노미 심화.', '[스탯] 1', '[스탯] 2', '[스탯] 3', '[스탯] 4', '[본문] Merton (2017)', '[본문] Agnew (1992)', ""[카드본문] 문화적 목표와 제도적 수단 간 괴리. 한국의 'N포 세대' 현상 — 주거·결혼 목표와 실질 달성 가능성 간 간극."", '[카드본문] 일반긴장이론: 목표 달성 실패, 긍정 자극 상실, 부정 자극 지속 노출 — 세 가지 긴장이 아노미로 이어짐.']",
socio_03,시나,4,22,문화적 목표와 제도적 수단 간 괴리. 한국의 'N포 세대' 현상 — 주거·결혼 목표와 실질 달성 가능성 간 간극.,문화적 목표와 제도적 수단 간 괴리. 한국의 'N포 세대' 현상 — 주거·결혼 목표와 실질 달성 가능성 간 간극.,이론적 발전: 아노미 이론의 흐름,근거 있음,한국의 청년층이 경험하는 'N포 세대' 현상은 이러한 괴리를 단적으로 보여준다.,,"['[제목] 이론적 발전: 아노미 이론의 흐름', '[본문] Durkheim (1922)', '[본문] Srole (1956)', '[카드본문] 급격한 사회변동 → 규범·가치 혼란. 경제적 위기 또는 급격한 번영 모두 아노미 유발 가능.', '[카드본문] 아노미를 사회적 통합 결핍으로 조작화. 고용불안·주거불안·관계 단절이 개인적 아노미 심화.', '[스탯] 1', '[스탯] 2', '[스탯] 3', '[스탯] 4', '[본문] Merton (2017)', '[본문] Agnew (1992)', ""[카드본문] 문화적 목표와 제도적 수단 간 괴리. 한국의 'N포 세대' 현상 — 주거·결혼 목표와 실질 달성 가능성 간 간극."", '[카드본문] 일반긴장이론: 목표 달성 실패, 긍정 자극 상실, 부정 자극 지속 노출 — 세 가지 긴장이 아노미로 이어짐.']",
socio_03,시나,4,23,Srole (1956),Srole (1956),이론적 발전: 아노미 이론의 흐름,근거 있음,Srole(1956)는 아노미를 개인이 경험하는 사회적 통합의 결핍 정도로 조작화했다.,,"['[제목] 이론적 발전: 아노미 이론의 흐름', '[본문] Durkheim (1922)', '[본문] Srole (1956)', '[카드본문] 급격한 사회변동 → 규범·가치 혼란. 경제적 위기 또는 급격한 번영 모두 아노미 유발 가능.', '[카드본문] 아노미를 사회적 통합 결핍으로 조작화. 고용불안·주거불안·관계 단절이 개인적 아노미 심화.', '[스탯] 1', '[스탯] 2', '[스탯] 3', '[스탯] 4', '[본문] Merton (2017)', '[본문] Agnew (1992)', ""[카드본문] 문화적 목표와 제도적 수단 간 괴리. 한국의 'N포 세대' 현상 — 주거·결혼 목표와 실질 달성 가능성 간 간극."", '[카드본문] 일반긴장이론: 목표 달성 실패, 긍정 자극 상실, 부정 자극 지속 노출 — 세 가지 긴장이 아노미로 이어짐.']",
socio_03,시나,4,24,아노미를 사회적 통합 결핍으로 조작화. 고용불안·주거불안·관계 단절이 개인적 아노미 심화.,아노미를 사회적 통합 결핍으로 조작화. 고용불안·주거불안·관계 단절이 개인적 아노미 심화.,이론적 발전: 아노미 이론의 흐름,근거 있음,Srole(1956)는 아노미를 개인이 경험하는 사회적 통합의 결핍 정도로 조작화했다.,,"['[제목] 이론적 발전: 아노미 이론의 흐름', '[본문] Durkheim (1922)', '[본문] Srole (1956)', '[카드본문] 급격한 사회변동 → 규범·가치 혼란. 경제적 위기 또는 급격한 번영 모두 아노미 유발 가능.', '[카드본문] 아노미를 사회적 통합 결핍으로 조작화. 고용불안·주거불안·관계 단절이 개인적 아노미 심화.', '[스탯] 1', '[스탯] 2', '[스탯] 3', '[스탯] 4', '[본문] Merton (2017)', '[본문] Agnew (1992)', ""[카드본문] 문화적 목표와 제도적 수단 간 괴리. 한국의 'N포 세대' 현상 — 주거·결혼 목표와 실질 달성 가능성 간 간극."", '[카드본문] 일반긴장이론: 목표 달성 실패, 긍정 자극 상실, 부정 자극 지속 노출 — 세 가지 긴장이 아노미로 이어짐.']",
socio_03,시나,4,25,Agnew (1992),Agnew (1992),이론적 발전: 아노미 이론의 흐름,근거 있음,Agnew(1992)의 일반긴장이론은 사회적 불안과 아노미의 관계를 가장 직접적으로 설명하는 이론적 틀을 제공한다.,,"['[제목] 이론적 발전: 아노미 이론의 흐름', '[본문] Durkheim (1922)', '[본문] Srole (1956)', '[카드본문] 급격한 사회변동 → 규범·가치 혼란. 경제적 위기 또는 급격한 번영 모두 아노미 유발 가능.', '[카드본문] 아노미를 사회적 통합 결핍으로 조작화. 고용불안·주거불안·관계 단절이 개인적 아노미 심화.', '[스탯] 1', '[스탯] 2', '[스탯] 3', '[스탯] 4', '[본문] Merton (2017)', '[본문] Agnew (1992)', ""[카드본문] 문화적 목표와 제도적 수단 간 괴리. 한국의 'N포 세대' 현상 — 주거·결혼 목표와 실질 달성 가능성 간 간극."", '[카드본문] 일반긴장이론: 목표 달성 실패, 긍정 자극 상실, 부정 자극 지속 노출 — 세 가지 긴장이 아노미로 이어짐.']",
socio_03,시나,4,26,"일반긴장이론 및 국립정신건강센터 실태조사: 목표 달성 실패, 긍정 자극 상실, 부정 자극 지속 노출 — 세 가지 긴장이 아노미로 이어짐.","일반긴장이론 및 국립정신건강센터 실태조사: 목표 달성 실패, 긍정 자극 상실, 부정 자극 지속 노출 — 세 가지 긴장이 아노미로 이어짐.",이론적 발전: 아노미 이론의 흐름,무근거,그는 아노미적 상태를 유발하는 사회적 긴장을 세 가지 유형으로 체계화했다.,,"['[제목] 이론적 발전: 아노미 이론의 흐름', '[본문] Durkheim (1922)', '[본문] Srole (1956)', '[카드본문] 급격한 사회변동 → 규범·가치 혼란. 경제적 위기 또는 급격한 번영 모두 아노미 유발 가능.', '[카드본문] 아노미를 사회적 통합 결핍으로 조작화. 고용불안·주거불안·관계 단절이 개인적 아노미 심화.', '[스탯] 1', '[스탯] 2', '[스탯] 3', '[스탯] 4', '[본문] Merton (2017)', '[본문] Agnew (1992)', ""[카드본문] 문화적 목표와 제도적 수단 간 괴리. 한국의 'N포 세대' 현상 — 주거·결혼 목표와 실질 달성 가능성 간 간극."", '[카드본문] 일반긴장이론: 목표 달성 실패, 긍정 자극 상실, 부정 자극 지속 노출 — 세 가지 긴장이 아노미로 이어짐.']",
socio_03,시나,5,27,연구 설계 및 분석 방법,연구 설계 및 분석 방법,연구 설계 및 분석 방법,근거 있음,본 연구의 분석 모델은 다음 <Figure 1>과 같다.,,"['[제목] 이론적 발전: 아노미 이론의 흐름', '[본문] Durkheim (1922)', '[본문] Srole (1956)', '[카드본문] 급격한 사회변동 → 규범·가치 혼란. 경제적 위기 또는 급격한 번영 모두 아노미 유발 가능.', '[카드본문] 아노미를 사회적 통합 결핍으로 조작화. 고용불안·주거불안·관계 단절이 개인적 아노미 심화.', '[스탯] 1', '[스탯] 2', '[스탯] 3', '[스탯] 4', '[본문] Merton (2017)', '[본문] Agnew (1992)', ""[카드본문] 문화적 목표와 제도적 수단 간 괴리. 한국의 'N포 세대' 현상 — 주거·결혼 목표와 실질 달성 가능성 간 간극."", '[카드본문] 일반긴장이론: 목표 달성 실패, 긍정 자극 상실, 부정 자극 지속 노출 — 세 가지 긴장이 아노미로 이어짐.']",
